ProductName,Price,Rate,Review,Summary
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,3,Decent product,Product is good but brush feather is not too long as shown in this picture.
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Fabulous!,Really useful to clean ceiling fans
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Brilliant,Received the cleaning brush on time. Clean my whole home like diwali. No need of ladder or ciair. Its extendable. Just dry wipe on wall and ceilking  alk dirt and spider n thr hives are removed. Great
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,4,Worth the money,Rod is small
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,4,Wonderful,Size is small
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Must buy!,Such a great product. I loved it. Thank you
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Super!,Super very useful product
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Great product,Superb product
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Wonderful,Thanks for quick delivery
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,3,Good,That edge not flexible has shown in picture . Its just a cloth hanging at the top of the stick
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,3,Nice,The product is good but it not flexible and it do not bend ad it is shown in image. It is stiff.It is not easy to clean fans with this. Overall the product is good for normal dusting purpose.
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,3,Good,"The quality is good, but its difficult to handle the fan while using it"
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Perfect product!,Thi is vey gd for cleaning
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Just wow!,This is amazing products useful for my house cleanIts usful for delhi clean delhi ( AAP)
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Excellent,This product is super
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Super!,This product is very use full to us.Thank you flipkart
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Perfect product!,To good product value for money It is very flexible you can clean any corner in your house even a small space . The handle is to good and very long it can reach high corners also like fans .
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,1,Worthless,Tooo bad
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,3,Nice,"Use full  product , better to improve the cloth thickness also then , l give 4 star rating"
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,1,Not recommended at all,V v v bad😡😡
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,1,Terrible product,Very bad
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,4,Very Good,Very good
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Just wow!,Very good and easy to use
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Super!,"Very good product, serves the purpose, the long handle is extremely useful to clean the AC, fan, etc and it can be adjusted to the design of the thing that is to be cleaned. The brush is made of very smooth material and it cleans very effectively."
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Highly recommended,Very good product... Must buy it😊
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Wonderful,"Very good quality brush, very easy to used in multiple purpose, very soft and comfortable, length and plastic materials is very good.."
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Best in the market!,Very nice
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Worth every penny,Very nice brush. Very useful.
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,2,Moderate,Very poor
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,2,Could be way better,Very poor
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,1,Not recommended at all,very poor cloth bad quality threads are coming out of it  u can use it only once
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,4,Value-for-money,Very useful
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,5,Brilliant,Very useful and sturdy . Easy to wash and use
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,2,Slightly disappointed,Waste of money
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,1,Worthless,Worst product
AOQ Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cleaner Fit Ceiling Fan Car Home Office Cleaning Tools Wet and Dry Duster,299,1,Don't waste your money,Worst quality
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,3,Decent product,"1. Boot loop issue after upgrading it to latest Monterey 12.4.2. Sticky keyboard issue after cleaning it several times.3. Tough yo keep it clean. No matter how many times you clean, it won't sustain.4. Heating issue since full body is aluminium.5. I regret buying it. Since, they are not even replacing it with a new product. It has been repaired twice still the keyboard is sticky. Not upto its standard. No value for money."
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Perfect product!,1000 Salutes to this Laptop for Battery.It just blows all other laptop out of the park. I literally got 15 hours of battery life with web browsing. I only need to charge this laptop twice a week and I use it all day.It does not heat at all unlike others which make an Airline engine take off sound.Performance is great and looks are Sexy.Apple just Nailed this.If you don’t have any budget constraints just buy this without even blinking you will not regret it
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,4,Delightful,"1st Mac pc in my lifetime, I’m impressed being windows users for multiple decades below are the major benefits came in my mind instantly, - No heating issues, I can use like phone or tab. Simply to say I use pc place in my thigh- Display is awesome, feels to work more in sharp displays - Battery, Wow simply super it’s stay for me a week with daily max of 2 hour of usage, charging timing 10 to 100 max 2 hours - very slim and light, you need use good case to protect it. Feels very less wei..."
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,4,Worth the money,"30 watts type c Apple  charger is not delivering proper out put  just like any cheap Chinese made charger, In fact my 25 Watt type c charger of Samsung of Vietnam make charges even  faster by 30mns."
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Best in the market!,8gb is not sufficient for high end tasks... Overall great product for learning and coding.
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Mind-blowing purchase,A beautiful device. Arrived late but perfectly packaged. I've been using it for a week now and it's a pleasure to use. The battery life is phenomenal and the performance is super smooth and speedy. No lag or any issues. Highly recommend it to those looking for a great laptop and a bang for their buck. Look no wherever else and just get this one!
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,4,Value-for-money,"A bit expensive when we compare with  today's intel (11th gen) or AMD (Ryzen 5th gen) based windows Laptops with RTX 30 Graphics but this Apple M1 in terms of overall performance,  it is far beyond what windows laptops can offer in same segment.I won't compare it with windows laptops as we all are aware of it. This is more about M1 chip. People are worried about buying M1 version because of compatibility issues.Don't worry, this processor is so powerful and in terms of compatibility, this ..."
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Just wow!,A hulk in itself.
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Worth every penny,A MacBook is a MacBook. Justifies its name pretty well. High quality performance
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Super!,A must buy for those  who are looking for a complete laptop
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Fabulous!,A perfect buy and no regret
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Great product,A product worth buying.
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Perfect product!,A very nice macbook.
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Wonderful,A wonderful product! Works great with the new M1 chip and happy to get it in a good discounted price. All thanks to Flipkart.
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Excellent,"About  me (type of consumer): moved from windows to Apple after 8 years ! Never buyed a laptop ! Best transition stage.Being practical I always don't wanted to move to Apple instead going for windows in that or less price , but apple did its job ,this time not just the branding but the performance at its best .Coder review : Performance : 10/10I used android studio , u can easily run the emulator ,no lagFrom editing videos to multitaskig 30 apps at a time , M1 is the beat one mach..."
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Wonderful,Absolute beast of a laptop unbelievable technology
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Awesome,Absolute beast of a machine
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Super!,"Absolute beast of a system, very satisfied with the purchase, firstly Kudos to flipkart to deliver it on the said time/date. I’ve been using the laptop for more than a week now and very happy for personal and medium to heavy use with many apps opened at a time.Pros:- Excellent battery life 1-2 days for an average to heavy user- No comment needed on Display - above par- keyboard is very tactile & easy to use- backlighting is good.Cons:Nothing to mention as of now.Overall, will highl..."
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Great product,Absolutely brilliant. First time user so thoroughly enjoying it.
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,4,Delightful,Absolutely fabulous performance..Ram is 8gb however performance is superb...💕
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Brilliant,Absolutely fantastic!!!
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Excellent,Absolutely loved this product no lag and speed is just 😍Only one issue that it will not run windows with m1 chip that was previously happening with intel chip.
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Brilliant,Absolutely magnificent device to operate.I just love to be a part of Mac family 💻
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,4,Very Good,"Adding review after 5 months of usage. The quality is really good, rarely lags even on very heavy usage.Overall a decent purchase"
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,3,Good,After 2 months of use its headphones jack stop working. And now one of its type c jack is not responding. This is really disappointing for apple
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Great product,After using several weeks I am happy with macbook.
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Brilliant,"Ah! After 16 yrs of using windows OS, wanted a laptop which is reliable and powerful in performance. I mean this is craziest laptop i have ever used in my life. Super smooth performance with no lags and heating. This is my first MacBook & I am really glad to be a proud owner of the same. Trust me you can really count on Apple Macbook for all your privacy and personal data safety. Bindly go for it its just AIR.Got beat deals from Flipkart and its under my budget."
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Brilliant,"All the windows user, this transition will be best ever transition, go for it, believe me , i have gone through several rounds of analysis"
"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A  (13.3 inch, Silver, 1.29 kg)",86990,5,Just wow!,"Already fell in love wid dis machine,looking forward for beautiful experience."
